date,BTC,Gold
2023-01-27,23078.72851562,1928.59997559
2023-01-28,23031.08984375,
2023-01-29,23774.56640625,
2023-01-30,22840.13867188,1922.90002441
2023-01-31,23139.28320312,1929.50000000
2023-02-01,23723.76953125,1927.80004883
2023-02-02,23471.87109375,1916.30004883
2023-02-03,23449.32226562,1862.90002441
2023-02-04,23331.84765625,
2023-02-05,22955.66601562,
2023-02-06,22760.10937500,1866.19995117
2023-02-07,23264.29101562,1871.69995117
2023-02-08,22939.39843750,1877.40002441
2023-02-09,21819.03906250,1866.19995117
2023-02-10,21651.18359375,1862.80004883
2023-02-11,21870.87500000,
2023-02-12,21788.20312500,
2023-02-13,21808.10156250,1851.90002441
2023-02-14,22220.80468750,1854.00000000
2023-02-15,24307.84179688,1834.19995117
2023-02-16,23623.47460938,1842.00000000
2023-02-17,24565.60156250,1840.40002441
2023-02-18,24641.27734375,
2023-02-19,24327.64257812,
2023-02-20,24829.14843750,
2023-02-21,24436.35351562,1833.00000000
2023-02-22,24188.84375000,1832.00000000
2023-02-23,23947.49218750,1818.00000000
2023-02-24,23198.12695312,1808.80004883
2023-02-25,23175.37500000,
2023-02-26,23561.21289062,
2023-02-27,23522.87109375,1817.00000000
2023-02-28,23147.35351562,1828.90002441
2023-03-01,23646.55078125,1837.69995117
2023-03-02,23475.46679688,1833.50000000
2023-03-03,22362.67968750,1847.69995117
2023-03-04,22353.34960938,
2023-03-05,22435.51367188,
2023-03-06,22429.75781250,1847.90002441
2023-03-07,22219.76953125,1813.90002441
2023-03-08,21718.08007812,1812.69995117
2023-03-09,20363.02148438,1829.30004883
2023-03-10,20187.24414062,1862.00000000
2023-03-11,20632.41015625,
2023-03-12,22163.94921875,
2023-03-13,24197.53320312,1911.69995117
2023-03-14,24746.07421875,1906.19995117
2023-03-15,24375.96093750,1926.59997559
2023-03-16,25052.78906250,1919.00000000
2023-03-17,27423.92968750,1969.80004883
2023-03-18,26965.87890625,
2023-03-19,28038.67578125,
2023-03-20,27767.23632812,1979.19995117
2023-03-21,28175.81640625,1938.00000000
2023-03-22,27307.43750000,1946.80004883
2023-03-23,28333.97265625,1993.80004883
2023-03-24,27493.28515625,1982.09997559
2023-03-25,27494.70703125,
2023-03-26,27994.33007812,
2023-03-27,27139.88867188,1952.40002441
2023-03-28,27268.13085938,1972.40002441
2023-03-29,28348.44140625,1966.09997559
2023-03-30,28033.56250000,1980.30004883
2023-03-31,28478.48437500,1969.00000000
2023-04-01,28411.03515625,
2023-04-02,28199.30859375,
2023-04-03,27790.22070312,1983.90002441
2023-04-04,28168.08984375,2022.19995117
2023-04-05,28177.98437500,2020.90002441
2023-04-06,28044.14062500,2011.90002441
2023-04-07,27925.85937500,
2023-04-08,27947.79492188,
2023-04-09,28333.05078125,
2023-04-10,29652.98046875,1989.09997559
2023-04-11,30235.05859375,2004.80004883
2023-04-12,30139.05273438,2010.90002441
2023-04-13,30399.06640625,2041.30004883
2023-04-14,30485.69921875,2002.19995117
2023-04-15,30318.49609375,
2023-04-16,30315.35546875,
2023-04-17,29445.04492188,1994.19995117
2023-04-18,30397.55273438,2007.40002441
2023-04-19,28822.67968750,1995.19995117
2023-04-20,28245.98828125,2007.59997559
2023-04-21,27276.91015625,1979.50000000
2023-04-22,27817.50000000,
2023-04-23,27591.38476562,
2023-04-24,27525.33984375,1989.09997559
2023-04-25,28307.59765625,1994.00000000
2023-04-26,28422.70117188,1985.69995117
2023-04-27,29473.78710938,1989.90002441
2023-04-28,29340.26171875,1990.09997559
2023-04-29,29248.48828125,
2023-04-30,29268.80664062,
2023-05-01,28091.56835938,1983.40002441
2023-05-02,28680.53710938,2014.30004883
2023-05-03,29006.30859375,2028.59997559
2023-05-04,28847.71093750,2048.00000000
2023-05-05,29534.38476562,2017.40002441
2023-05-06,28904.62304688,
2023-05-07,28454.97851562,
2023-05-08,27694.27343750,2026.30004883
2023-05-09,27658.77539062,2036.19995117
2023-05-10,27621.75585938,2030.50000000
2023-05-11,27000.78906250,2014.69995117
2023-05-12,26804.99023438,2014.50000000
2023-05-13,26784.07812500,
2023-05-14,26930.63867188,
2023-05-15,27192.69335938,2018.00000000
2023-05-16,27036.65039062,1988.40002441
2023-05-17,27398.80273438,1980.69995117
2023-05-18,26832.20898438,1956.50000000
2023-05-19,26890.12890625,1978.69995117
2023-05-20,27129.58593750,
2023-05-21,26753.82617188,
2023-05-22,26851.27734375,1974.80004883
2023-05-23,27225.72656250,1972.40002441
2023-05-24,26334.81835938,1962.80004883
2023-05-25,26476.20703125,1943.09997559
2023-05-26,26719.29101562,1944.09997559
2023-05-27,26868.35351562,
2023-05-28,28085.64648438,
2023-05-29,27745.88476562,
2023-05-30,27702.34960938,1958.00000000
2023-05-31,27219.65820312,1963.90002441
2023-06-01,26819.97265625,1978.00000000
2023-06-02,27249.58984375,1952.40002441
2023-06-03,27075.12890625,
2023-06-04,27119.06640625,
2023-06-05,25760.09765625,1958.00000000
2023-06-06,27238.78320312,1965.50000000
2023-06-07,26345.99804688,1942.69995117
2023-06-08,26508.21679688,1963.59997559
2023-06-09,26480.37500000,1962.19995117
2023-06-10,25851.24023438,
2023-06-11,25940.16796875,
2023-06-12,25902.50000000,1955.30004883
2023-06-13,25918.72851562,1944.59997559
2023-06-14,25124.67578125,1955.30004883
2023-06-15,25576.39453125,1957.80004883
2023-06-16,26327.46289062,1958.40002441
2023-06-17,26510.67578125,
2023-06-18,26336.21289062,
2023-06-19,26851.02929688,
2023-06-20,28327.48828125,1935.50000000
2023-06-21,30027.29687500,1933.30004883
2023-06-22,29912.28125000,1912.69995117
2023-06-23,30695.46875000,1919.09997559
2023-06-24,30548.69531250,
2023-06-25,30480.26171875,
2023-06-26,30271.13085938,1923.69995117
2023-06-27,30688.16406250,1914.00000000
2023-06-28,30086.24609375,1912.30004883
2023-06-29,30445.35156250,1909.19995117
2023-06-30,30477.25195312,1921.09997559
2023-07-01,30590.07812500,
2023-07-02,30620.76953125,
2023-07-03,31156.43945312,1921.69995117
2023-07-04,30777.58203125,
2023-07-05,30514.16601562,1919.59997559
2023-07-06,29909.33789062,1908.69995117
2023-07-07,30342.26562500,1926.19995117
2023-07-08,30292.54101562,
2023-07-09,30171.23437500,
2023-07-10,30414.47070312,1925.00000000
2023-07-11,30620.95117188,1931.30004883
2023-07-12,30391.64648438,1956.19995117
2023-07-13,31476.04882812,1959.19995117
2023-07-14,30334.06835938,1960.09997559
2023-07-15,30295.80664062,
2023-07-16,30249.13281250,
2023-07-17,30145.88867188,1952.40002441
2023-07-18,29856.56250000,1977.19995117
2023-07-19,29913.92382812,1977.50000000
2023-07-20,29792.01562500,1968.30004883
2023-07-21,29908.74414062,1964.30004883
2023-07-22,29771.80273438,
2023-07-23,30084.53906250,
2023-07-24,29176.91601562,1960.30004883
2023-07-25,29227.39062500,1962.09997559
2023-07-26,29354.97265625,1968.90002441
2023-07-27,29210.68945312,1945.40002441
2023-07-28,29319.24609375,1960.40002441
2023-07-29,29356.91796875,
2023-07-30,29275.30859375,
2023-07-31,29230.11132812,1970.50000000
2023-08-01,29675.73242188,1940.69995117
2023-08-02,29151.95898438,1937.40002441
2023-08-03,29178.67968750,1932.00000000
2023-08-04,29074.09179688,1939.59997559
2023-08-05,29042.12695312,
2023-08-06,29041.85546875,
2023-08-07,29180.57812500,1933.50000000
2023-08-08,29765.49218750,1924.09997559
2023-08-09,29561.49414062,1915.40002441
2023-08-10,29429.59179688,1914.40002441
2023-08-11,29397.71484375,1912.90002441
2023-08-12,29415.96484375,
2023-08-13,29282.91406250,
2023-08-14,29408.44335938,1910.59997559
2023-08-15,29170.34765625,1902.50000000
2023-08-16,28701.77929688,1896.09997559
2023-08-17,26664.55078125,1884.09997559
2023-08-18,26049.55664062,1886.09997559
2023-08-19,26096.20507812,
2023-08-20,26189.58398438,
2023-08-21,26124.14062500,1893.30004883
2023-08-22,26031.65625000,1896.40002441
2023-08-23,26431.64062500,1918.50000000
2023-08-24,26162.37304688,1918.19995117
2023-08-25,26047.66796875,1911.09997559
2023-08-26,26008.46289062,
2023-08-27,26089.69335938,
2023-08-28,26106.15039062,1917.90002441
2023-08-29,27727.39257812,1936.50000000
2023-08-30,27297.26562500,1944.30004883
2023-08-31,25931.47265625,1938.19995117
2023-09-01,25800.72460938,1939.80004883
2023-09-02,25868.79882812,
2023-09-03,25969.56640625,
2023-09-04,25812.41601562,
2023-09-05,25779.98242188,1926.19995117
2023-09-06,25753.23632812,1918.09997559
2023-09-07,26240.19531250,1917.50000000
2023-09-08,25905.65429688,1918.40002441
2023-09-09,25895.67773438,
2023-09-10,25832.22656250,
2023-09-11,25162.65429688,1923.30004883
2023-09-12,25833.34375000,1911.30004883
2023-09-13,26228.32421875,1909.09997559
2023-09-14,26539.67382812,1910.00000000
2023-09-15,26608.69335938,1923.69995117
2023-09-16,26568.28125000,
2023-09-17,26534.18750000,
2023-09-18,26754.28125000,1931.50000000
2023-09-19,27211.11718750,1932.00000000
2023-09-20,27132.00781250,1945.59997559
2023-09-21,26567.63281250,1919.19995117
2023-09-22,26579.56835938,1925.40002441
2023-09-23,26579.39062500,
2023-09-24,26256.82617188,
2023-09-25,26298.48046875,1916.59997559
2023-09-26,26217.25000000,1900.40002441
2023-09-27,26352.71679688,1871.59997559
2023-09-28,27021.54687500,1860.40002441
2023-09-29,26911.72070312,1848.09997559
2023-09-30,26967.91601562,
2023-10-01,27983.75000000,
2023-10-02,27530.78515625,1830.00000000
2023-10-03,27429.97851562,1824.59997559
2023-10-04,27799.39453125,1818.50000000
2023-10-05,27415.91210938,1816.59997559
2023-10-06,27946.59765625,1830.19995117
2023-10-07,27968.83984375,
2023-10-08,27935.08984375,
2023-10-09,27583.67773438,1849.50000000
2023-10-10,27391.01953125,1861.00000000
2023-10-11,26873.32031250,1872.80004883
2023-10-12,26756.79882812,1869.30004883
2023-10-13,26862.37500000,1927.40002441
2023-10-14,26861.70703125,
2023-10-15,27159.65234375,
2023-10-16,28519.46679688,1921.09997559
2023-10-17,28415.74804688,1922.69995117
2023-10-18,28328.34179688,1955.30004883
2023-10-19,28719.80664062,1968.40002441
2023-10-20,29682.94921875,1982.50000000
2023-10-21,29918.41210938,
2023-10-22,29993.89648438,
2023-10-23,33086.23437500,1976.30004883
2023-10-24,33901.52734375,1975.00000000
2023-10-25,34502.82031250,1984.09997559
2023-10-26,34156.64843750,1987.19995117
2023-10-27,33909.80078125,1988.59997559
2023-10-28,34089.57421875,
2023-10-29,34538.48046875,
2023-10-30,34502.36328125,1996.19995117
2023-10-31,34667.78125000,1985.19995117
2023-11-01,35437.25390625,1978.80004883
2023-11-02,34938.24218750,1985.59997559
2023-11-03,34732.32421875,1991.50000000
2023-11-04,35082.19531250,
2023-11-05,35049.35546875,
2023-11-06,35037.37109375,1981.59997559
2023-11-07,35443.56250000,1966.80004883
2023-11-08,35655.27734375,1951.50000000
2023-11-09,36693.12500000,1964.19995117
2023-11-10,37313.96875000,1932.59997559
2023-11-11,37138.05078125,
2023-11-12,37054.51953125,
2023-11-13,36502.35546875,1945.50000000
2023-11-14,35537.64062500,1961.80004883
2023-11-15,37880.58203125,1960.09997559
2023-11-16,36154.76953125,1983.90002441
2023-11-17,36596.68359375,1981.59997559
2023-11-18,36585.70312500,
2023-11-19,37386.54687500,
2023-11-20,37476.95703125,1977.69995117
2023-11-21,35813.81250000,1999.30004883
2023-11-22,37432.33984375,1991.40002441
2023-11-23,37289.62109375,
2023-11-24,37720.28125000,2002.19995117
2023-11-25,37796.79296875,
2023-11-26,37479.12109375,
2023-11-27,37254.16796875,2011.80004883
2023-11-28,37831.08593750,2039.69995117
2023-11-29,37858.49218750,2047.09997559
2023-11-30,37712.74609375,2038.09997559
2023-12-01,38688.75000000,2071.00000000
2023-12-02,39476.33203125,
2023-12-03,39978.39062500,
2023-12-04,41980.09765625,2024.09997559
2023-12-05,44080.64843750,2018.50000000
2023-12-06,43746.44531250,2030.50000000
2023-12-07,43292.66406250,2029.90002441
2023-12-08,44166.60156250,1998.30004883
2023-12-09,43725.98437500,
2023-12-10,43779.69921875,
2023-12-11,41243.83203125,1978.00000000
2023-12-12,41450.22265625,1977.80004883
2023-12-13,42890.74218750,1982.30004883
2023-12-14,43023.97265625,2030.19995117
2023-12-15,41929.75781250,2021.09997559
2023-12-16,42240.11718750,
2023-12-17,41364.66406250,
2023-12-18,42623.53906250,2026.30004883
2023-12-19,42270.52734375,2038.40002441
2023-12-20,43652.25000000,2034.50000000
2023-12-21,43869.15234375,2039.09997559
2023-12-22,43997.90234375,2057.10009766
2023-12-23,43739.54296875,
2023-12-24,43016.11718750,
2023-12-25,43613.14062500,
2023-12-26,42520.40234375,2058.19995117
2023-12-27,43442.85546875,2081.89990234
2023-12-28,42627.85546875,2073.89990234
2023-12-29,42099.40234375,2062.39990234
2023-12-30,42156.90234375,
2023-12-31,42265.18750000,
2024-01-01,44167.33203125,
2024-01-02,44957.96875000,2064.39990234
2024-01-03,42848.17578125,2034.19995117
2024-01-04,44179.92187500,2042.30004883
2024-01-05,44162.69140625,2042.40002441
2024-01-06,43989.19531250,
2024-01-07,43943.09765625,
2024-01-08,46970.50390625,2026.59997559
2024-01-09,46139.73046875,2026.40002441
2024-01-10,46627.77734375,2021.69995117
2024-01-11,46368.58593750,2014.30004883
2024-01-12,42853.16796875,2046.69995117
2024-01-13,42842.38281250,
2024-01-14,41796.26953125,
2024-01-15,42511.96875000,
2024-01-16,43154.94531250,2026.00000000
2024-01-17,42742.65234375,2002.59997559
2024-01-18,41262.05859375,2018.59997559
2024-01-19,41618.40625000,2026.50000000
2024-01-20,41665.58593750,
2024-01-21,41545.78515625,
2024-01-22,39507.36718750,2019.80004883
2024-01-23,39845.55078125,2023.69995117
2024-01-24,40077.07421875,2013.90002441
2024-01-25,39933.80859375,2016.90002441
2024-01-26,41816.87109375,2016.80004883
2024-01-27,42120.05468750,
2024-01-28,42035.59375000,
2024-01-29,43288.24609375,2025.19995117
2024-01-30,42952.60937500,2031.50000000
2024-01-31,42582.60546875,2048.39990234
2024-02-01,43075.77343750,2053.00000000
2024-02-02,43185.85937500,2036.09997559
2024-02-03,42992.25000000,
2024-02-04,42583.58203125,
2024-02-05,42658.66796875,2025.69995117
2024-02-06,43084.67187500,2034.50000000
2024-02-07,44318.22265625,2035.19995117
2024-02-08,45301.56640625,2032.19995117
2024-02-09,47147.19921875,2023.30004883
2024-02-10,47771.27734375,
2024-02-11,48293.91796875,
2024-02-12,49958.22265625,2018.19995117
2024-02-13,49742.44140625,1992.90002441
2024-02-14,51826.69531250,1990.30004883
2024-02-15,51938.55468750,2002.09997559
2024-02-16,52160.20312500,2011.50000000
2024-02-17,51662.99609375,
2024-02-18,52122.54687500,
2024-02-19,51779.14453125,
2024-02-20,52284.87500000,2027.50000000
2024-02-21,51839.17968750,2022.30004883
2024-02-22,51304.97265625,2019.69995117
2024-02-23,50731.94921875,2038.59997559
2024-02-24,51571.10156250,
2024-02-25,51733.23828125,
2024-02-26,54522.40234375,2028.50000000
2024-02-27,57085.37109375,2034.00000000
2024-02-28,62504.78906250,2033.00000000
2024-02-29,61198.38281250,2045.69995117
2024-03-01,62440.63281250,2086.89990234
2024-03-02,62029.84765625,
2024-03-03,63167.37109375,
2024-03-04,68330.41406250,2117.69995117
2024-03-05,63801.19921875,2133.50000000
2024-03-06,66106.80468750,2150.30004883
2024-03-07,66925.48437500,2158.00000000
2024-03-08,68300.09375000,2178.60009766
2024-03-09,68498.88281250,
2024-03-10,69019.78906250,
2024-03-11,72123.90625000,2182.50000000
2024-03-12,71481.28906250,2160.39990234
2024-03-13,73083.50000000,2175.39990234
2024-03-14,71396.59375000,2163.00000000
2024-03-15,69403.77343750,2157.30004883
2024-03-16,65315.11718750,
2024-03-17,68390.62500000,
2024-03-18,67548.59375000,2160.69995117
2024-03-19,61912.77343750,2156.30004883
2024-03-20,67913.67187500,2157.89990234
2024-03-21,65491.39062500,2182.39990234
2024-03-22,63778.76171875,2158.10009766
2024-03-23,64062.20312500,
2024-03-24,67234.17187500,
2024-03-25,69958.81250000,2174.80004883
2024-03-26,69987.83593750,2175.60009766
2024-03-27,69455.34375000,2190.60009766
2024-03-28,70744.95312500,2217.39990234
2024-03-29,69892.82812500,
2024-03-30,69645.30468750,
2024-03-31,71333.64843750,
2024-04-01,69702.14843750,2236.50000000
2024-04-02,65446.97265625,2261.00000000
2024-04-03,65980.81250000,2294.39990234
2024-04-04,68508.84375000,2288.80004883
2024-04-05,67837.64062500,2325.69995117
2024-04-06,68896.10937500,
2024-04-07,69362.55468750,
2024-04-08,71631.35937500,2331.69995117
2024-04-09,69139.01562500,2343.50000000
2024-04-10,70587.88281250,2329.60009766
2024-04-11,70060.60937500,2354.80004883
2024-04-12,67195.86718750,2356.19995117
2024-04-13,63821.47265625,
2024-04-14,65738.72656250,
2024-04-15,63426.21093750,2365.80004883
2024-04-16,63811.86328125,2390.80004883
2024-04-17,61276.69140625,2371.69995117
2024-04-18,63512.75390625,2382.30004883
2024-04-19,63843.57031250,2398.39990234
2024-04-20,64994.44140625,
2024-04-21,64926.64453125,
2024-04-22,66837.67968750,2332.19995117
2024-04-23,66407.27343750,2327.69995117
2024-04-24,64276.89843750,2324.50000000
2024-04-25,64481.70703125,2329.80004883
2024-04-26,63755.32031250,2334.80004883
2024-04-27,63419.14062500,
2024-04-28,63113.23046875,
2024-04-29,63841.12109375,2345.39990234
2024-04-30,60636.85546875,2291.39990234
2024-05-01,58254.01171875,2299.89990234
2024-05-02,59123.43359375,2299.19995117
2024-05-03,62889.83593750,2299.00000000
2024-05-04,63891.47265625,
2024-05-05,64031.13281250,
2024-05-06,63161.94921875,2321.60009766
2024-05-07,62334.81640625,2315.19995117
2024-05-08,61187.94140625,2313.60009766
2024-05-09,63049.96093750,2332.10009766
2024-05-10,60792.77734375,2367.30004883
2024-05-11,60793.71093750,
2024-05-12,61448.39453125,
2024-05-13,62901.44921875,2336.10009766
2024-05-14,61552.78906250,2353.39990234
2024-05-15,66267.49218750,2388.69995117
2024-05-16,65231.58203125,2380.00000000
2024-05-17,67051.87500000,2412.19995117
2024-05-18,66940.80468750,
2024-05-19,66278.36718750,
2024-05-20,71448.19531250,2433.89990234
2024-05-21,70136.53125000,2421.69995117
2024-05-22,69122.33593750,2389.19995117
2024-05-23,67929.56250000,2335.00000000
2024-05-24,68526.10156250,2332.50000000
2024-05-25,69265.94531250,
2024-05-26,68518.09375000,
2024-05-27,69394.55468750,
2024-05-28,68296.21875000,2355.19995117
2024-05-29,67578.09375000,2340.30004883
2024-05-30,68364.99218750,2342.89990234
2024-05-31,67491.41406250,2322.89990234
2024-06-01,67706.93750000,
2024-06-02,67751.60156250,
2024-06-03,68804.78125000,2346.60009766
2024-06-04,70567.76562500,2325.50000000
2024-06-05,71082.82031250,2354.10009766
2024-06-06,70757.16406250,2370.30004883
2024-06-07,69342.58593750,2305.19995117
2024-06-08,69305.77343750,
2024-06-09,69647.99218750,
2024-06-10,69512.28125000,2307.69995117
2024-06-11,67332.03125000,2307.50000000
2024-06-12,68241.18750000,2336.00000000
2024-06-13,66756.39843750,2300.19995117
2024-06-14,66011.09375000,2331.39990234
2024-06-15,66191.00000000,
2024-06-16,66639.04687500,
2024-06-17,66490.29687500,2312.39990234
2024-06-18,65140.74609375,2330.39990234
2024-06-19,64960.29687500,
2024-06-20,64828.65625000,2353.80004883
2024-06-21,64096.19921875,2316.39990234
2024-06-22,64252.57812500,
2024-06-23,63180.79687500,
2024-06-24,60277.41406250,2330.00000000
2024-06-25,61804.64062500,2316.60009766
2024-06-26,60811.27734375,2299.19995117
2024-06-27,61604.80078125,2324.50000000
2024-06-28,60320.13671875,2327.69995117
2024-06-29,60887.37890625,
2024-06-30,62678.29296875,
2024-07-01,62851.98046875,2327.60009766
2024-07-02,62029.01562500,2323.00000000
2024-07-03,60173.92187500,2359.80004883
2024-07-04,56977.70312500,
2024-07-05,56662.37500000,2388.50000000
2024-07-06,58303.53906250,
2024-07-07,55849.10937500,
2024-07-08,56705.09765625,2355.19995117
2024-07-09,58009.22656250,2360.10009766
2024-07-10,57742.49609375,2372.19995117
2024-07-11,57344.91406250,2415.00000000
2024-07-12,57899.46484375,2414.00000000
2024-07-13,59231.95312500,
2024-07-14,60787.79296875,
2024-07-15,64870.15234375,2422.89990234
2024-07-16,65097.14843750,2462.39990234
2024-07-17,64118.79296875,2454.80004883
2024-07-18,63974.06640625,2451.80004883
2024-07-19,66710.15625000,2395.50000000
2024-07-20,67163.64843750,
2024-07-21,68154.52343750,
2024-07-22,67585.25000000,2392.00000000
2024-07-23,65927.67187500,2404.60009766
2024-07-24,65372.13281250,2413.30004883
2024-07-25,65777.22656250,2351.89990234
2024-07-26,67912.06250000,2380.00000000
2024-07-27,67813.33593750,
2024-07-28,68255.86718750,
2024-07-29,66819.91406250,2377.30004883
2024-07-30,66201.01562500,2405.00000000
2024-07-31,64619.25000000,2426.50000000
2024-08-01,65357.50000000,2435.00000000
2024-08-02,61415.06640625,2425.69995117
2024-08-03,60680.09375000,
2024-08-04,58116.97656250,
2024-08-05,53991.45703125,2401.69995117
2024-08-06,56034.31640625,2389.10009766
2024-08-07,55027.46093750,2390.50000000
2024-08-08,61710.13671875,2422.19995117
2024-08-09,60880.11328125,2432.10009766
2024-08-10,60945.81250000,
2024-08-11,58719.48437500,
2024-08-12,59354.51562500,2462.39990234
2024-08-13,60609.56640625,2466.69995117
2024-08-14,58737.26953125,2439.39990234
2024-08-15,57560.09765625,2453.10009766
2024-08-16,58894.10546875,2498.60009766
2024-08-17,59478.97265625,
2024-08-18,58483.96484375,
2024-08-19,59493.45312500,2501.80004883
2024-08-20,59012.79296875,2511.30004883
2024-08-21,61175.19140625,2508.39990234
2024-08-22,60381.91406250,2478.89990234
2024-08-23,64094.35546875,2508.39990234
2024-08-24,64178.99218750,
2024-08-25,64333.54296875,
2024-08-26,62880.66015625,2517.69995117
2024-08-27,59504.13281250,2516.00000000
2024-08-28,59027.62500000,2501.00000000
2024-08-29,59388.17968750,2525.69995117
2024-08-30,59119.47656250,2493.80004883
2024-08-31,58969.89843750,
2024-09-01,57325.48828125,
2024-09-02,59112.48046875,
2024-09-03,57431.02343750,2489.89990234
2024-09-04,57971.53906250,2493.39990234
2024-09-05,56160.48828125,2511.39990234
2024-09-06,53948.75390625,2493.50000000
2024-09-07,54139.68750000,
2024-09-08,54841.56640625,
2024-09-09,57019.53515625,2501.80004883
2024-09-10,57648.71093750,2512.30004883
2024-09-11,57343.17187500,2512.10009766
2024-09-12,58127.01171875,2551.19995117
2024-09-13,60571.30078125,2581.30004883
2024-09-14,60005.12109375,
2024-09-15,59182.83593750,
2024-09-16,58192.50781250,2580.39990234
2024-09-17,60308.53906250,2564.30004883
2024-09-18,61649.67968750,2570.69995117
2024-09-19,62940.45703125,2588.00000000
2024-09-20,63192.97656250,2619.89990234
2024-09-21,63394.83984375,
2024-09-22,63648.71093750,
2024-09-23,63329.80078125,2626.50000000
2024-09-24,64301.96875000,2651.19995117
2024-09-25,63143.14453125,2659.19995117
2024-09-26,65181.01953125,2669.89990234
2024-09-27,65790.66406250,2644.30004883
2024-09-28,65887.64843750,
2024-09-29,65635.30468750,
2024-09-30,63329.50000000,2636.10009766
2024-10-01,60837.00781250,2667.30004883
2024-10-02,60632.78515625,2647.10009766
2024-10-03,60759.40234375,2657.10009766
2024-10-04,62067.47656250,2645.80004883
2024-10-05,62089.94921875,
2024-10-06,62818.95312500,
2024-10-07,62236.66015625,2644.80004883
2024-10-08,62131.96875000,2615.00000000
2024-10-09,60582.10156250,2606.00000000
2024-10-10,60274.50000000,2620.60009766
2024-10-11,62445.08984375,2657.60009766
2024-10-12,63193.02343750,
2024-10-13,62851.37500000,
2024-10-14,66046.12500000,2647.80004883
2024-10-15,67041.10937500,2661.39990234
2024-10-16,67612.71875000,2674.00000000
2024-10-17,67399.83593750,2691.00000000
2024-10-18,68418.78906250,2713.69995117
2024-10-19,68362.73437500,
2024-10-20,69001.70312500,
2024-10-21,67367.85156250,2723.10009766
2024-10-22,67361.40625000,2744.19995117
2024-10-23,66432.19531250,2714.39990234
2024-10-24,68161.05468750,2734.89990234
2024-10-25,66642.41406250,2740.89990234
2024-10-26,67014.69531250,
2024-10-27,67929.29687500,
2024-10-28,69907.75781250,2742.89990234
2024-10-29,72720.49218750,2768.39990234
2024-10-30,72339.53906250,2788.50000000
2024-10-31,70215.18750000,2738.30004883
2024-11-01,69482.46875000,2738.60009766
2024-11-02,69289.27343750,
2024-11-03,68741.11718750,
2024-11-04,67811.50781250,2736.10009766
2024-11-05,69359.56250000,2740.30004883
2024-11-06,75639.07812500,2667.60009766
2024-11-07,75904.85937500,2698.39990234
2024-11-08,76545.47656250,2687.50000000
2024-11-09,76778.86718750,
2024-11-10,80474.18750000,
2024-11-11,88701.48437500,2611.19995117
2024-11-12,87955.81250000,2600.00000000
2024-11-13,90584.16406250,2580.80004883
2024-11-14,87250.42968750,2568.19995117
2024-11-15,91066.00781250,2565.69995117
2024-11-16,90558.47656250,
2024-11-17,89845.85156250,
2024-11-18,90542.64062500,2610.60009766
2024-11-19,92343.78906250,2627.10009766
2024-11-20,94339.49218750,2648.19995117
2024-11-21,98504.72656250,2672.10009766
2024-11-22,98997.66406250,2709.89990234
2024-11-23,97777.28125000,
2024-11-24,98013.82031250,
2024-11-25,93102.29687500,2616.80004883
2024-11-26,91985.32031250,2620.30004883
2024-11-27,95962.53125000,2639.89990234
2024-11-28,95652.46875000,
2024-11-29,97461.52343750,2657.00000000
2024-11-30,96449.05468750,
2024-12-01,97279.78906250,
2024-12-02,95865.30468750,2634.89990234
2024-12-03,96002.16406250,2644.69995117
2024-12-04,98768.53125000,2653.80004883
2024-12-05,96593.57031250,2626.60009766
2024-12-06,99920.71093750,2638.60009766
2024-12-07,99923.33593750,
2024-12-08,101236.01562500,
2024-12-09,97432.71875000,2664.89990234
2024-12-10,96675.42968750,2697.60009766
2024-12-11,101173.03125000,2733.80004883
2024-12-12,100043.00000000,2687.50000000
2024-12-13,101459.25781250,2656.00000000
2024-12-14,101372.96875000,
2024-12-15,104298.69531250,
2024-12-16,106029.71875000,2651.39990234
2024-12-17,106140.60156250,2644.39990234
2024-12-18,100041.53906250,2636.50000000
2024-12-19,97490.95312500,2592.19995117
2024-12-20,97755.92968750,2628.69995117
2024-12-21,97224.72656250,
2024-12-22,95104.93750000,
2024-12-23,94686.24218750,2612.30004883
2024-12-24,98676.09375000,2620.00000000
2024-12-25,99299.19531250,
2024-12-26,95795.51562500,2638.80004883
2024-12-27,94164.85937500,2617.19995117
2024-12-28,95163.92968750,
2024-12-29,93530.22656250,
2024-12-30,92643.21093750,2606.10009766
2024-12-31,93429.20312500,2629.19995117
2025-01-01,94419.75781250,
2025-01-02,96886.87500000,2658.89990234
2025-01-03,98107.42968750,2645.00000000
2025-01-04,98236.22656250,
2025-01-05,98314.96093750,
2025-01-06,102078.08593750,2638.39990234
2025-01-07,96922.70312500,2656.69995117
2025-01-08,95043.52343750,2664.50000000
2025-01-09,92484.03906250,2683.80004883
2025-01-10,94701.45312500,2708.50000000
2025-01-11,94566.59375000,
2025-01-12,94488.43750000,
2025-01-13,94516.52343750,2673.50000000
2025-01-14,96534.04687500,2677.50000000
2025-01-15,100504.49218750,2712.50000000
2025-01-16,99756.90625000,2746.39990234
2025-01-17,104462.03906250,2744.30004883
2025-01-18,104408.07031250,
2025-01-19,101089.60937500,
2025-01-20,102016.66406250,
2025-01-21,106146.26562500,2755.00000000
2025-01-22,103653.07031250,2767.60009766
2025-01-23,103960.17187500,2763.10009766
2025-01-24,104819.48437500,2777.30004883
2025-01-25,104714.64843750,
2025-01-26,102682.50000000,
